,Unnamed: 0,SIMNAME,TEFF,LOGG,VSINI,CH,NH,OH,NaH,MgH,AlH,SiH,CaH,TiH,VH,CrH,MnH,FeH,NiH,YH,DIR,,,,,,,,,,,,,,,,,,
406,406,HD 136202,6052.4106,3.9479656,1.336664796,0.04326724,0.08040729,0.27151698,0.032090504,0.014535364,-0.008910723,0.039875474,0.13722639,0.08686244,-0.09016693,0.06954926,-0.05880262,0.095757805,0.036307674,0.22124767,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/136202_rj179.71.ech,,,,,,,,,,,,,,,,,,
875,875,HD 9313,4919.5015,3.4324582,1.575587034,-0.094751924,0.23485461,0.001477618,0.022798784,0.044833444,0.100336105,-0.005498417,0.017862983,0.0726495,0.009873726,0.043156058,0.09942876,0.0751697,0.08128889,0.020620406,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/9313_rj62.138.ech,,,,,,,,,,,,,,,,,,
624,624,HD 141399,5539.1436,4.17931,2.519370159,0.2679876,0.27560663,0.33155268,0.31995228,0.30424663,0.37104687,0.32573935,0.32060125,0.3274559,0.2923866,0.31270894,0.34416336,0.32726502,0.34179133,0.25004214,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/141399_rj21.1527.ech,,,,,,,,,,,,,,,,,,
1101,1101,KOI-180,5601.101,4.5215125,2.752067089,-0.06842408,-0.15986264,-0.035558295,-0.1330946,-0.05868688,-0.08823143,-0.044068687,-0.001901523,-0.046493646,-0.046663977,-0.013517132,-0.10235004,-0.034501158,-0.08554921,0.076339096,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/K00180_rj76.2281.ech,,,,,,,,,,,,,,,,,,
485,485,HD 56303,5917.9897,4.299666,0.015955014,0.11445589,0.13731614,0.13369687,0.119952396,0.15218565,0.16822764,0.13422689,0.17458372,0.14879054,0.15169007,0.15832992,0.13873032,0.17144008,0.18107761,0.19763926,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/56303_rj187.171.ech,,,,,,,,,,,,,,,,,,
131,131,KIC-5773345,6139.178,3.9998467,2.052857161,0.18470778,0.5167687,0.42696398,0.37281257,0.18971694,0.25621098,0.27769327,0.3329943,0.2927142,0.21220842,0.31784204,0.34233534,0.33350772,0.32802722,0.38728026,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/KIC5773345_rj128.116.ech,,,,,,,,,,,,,,,,,,
408,408,HD 244992,5903.3135,4.5144973,3.309980869,0.008433062,-0.07179398,0.004218651,-0.10674717,-0.025515972,-0.07581035,-0.058603816,0.027471283,-0.018884078,-0.06609353,0.023184184,-0.04688067,0.018470649,-0.040326606,0.122174606,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/244992_rj18.613.ech,,,,,,,,,,,,,,,,,,
84,84,HD 38529,5541.3057,3.7732577,3.659725141,0.2465657,0.40008348,0.26643914,0.4134486,0.22853063,0.312157,0.2610235,0.3446209,0.3166341,0.23912103,0.33717397,0.44489473,0.3505156,0.39453954,0.41354808,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/38529_rj50.291.ech,,,,,,,,,,,,,,,,,,
751,751,HD 197162,4806.5176,3.1080768,1.066903591,-0.22708273,-0.061933935,0.10297324,-0.2822921,-0.19730176,-0.083205305,-0.29706836,-0.20348494,-0.10754668,-0.24559039,-0.34674695,-0.35681343,-0.2725216,-0.22743739,-0.13613242,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/197162_rj45.853.ech,,,,,,,,,,,,,,,,,,
979,979,HD 47157,5673.1943,4.310379,2.264031183,0.255346,0.37726584,0.2618627,0.46672577,0.29689085,0.360876,0.33032188,0.2998406,0.29632092,0.29912347,0.3058597,0.40132517,0.3038337,0.37314108,0.25291452,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/47157_rj63.817.ech,,,,,,,,,,,,,,,,,,
704,704,HD 152125,5688.9795,4.3964148,2.092993736,0.08209841,0.115372196,0.07726543,0.12859346,0.09228241,0.13578326,0.10459582,0.1010104,0.0972399,0.08827085,0.08420856,0.12163593,0.0924684,0.119383596,0.0738533,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/152125_rj32.1333.ech,,,,,,,,,,,,,,,,,,
1102,1102,HTR154-011,6207.47,3.8442032,0.100000001,-0.03789459,0.34705365,0.4011124,0.013920166,0.092640325,0.06676234,0.15884762,0.3333524,0.24611394,0.028592553,0.20392385,-0.145302,0.22947879,0.1080382,0.4476039,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HTR154-011_rj76.878.ech,,,,,,,,,,,,,,,,,,
1195,1195,KOI-283,5735.7505,4.468335,1.557100534,0.081915855,0.030699253,0.065249205,0.0522151,0.12605762,0.11163664,0.15042019,0.15035725,0.14700317,0.131742,0.15741444,0.14337778,0.15238953,0.13282394,0.20196342,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/K00283_rj97.2393.ech,,,,,,,,,,,,,,,,,,
957,957,HD 55575,5888.994,4.3179574,0.100000007,-0.18905842,-0.3348339,-0.036250997,-0.3782761,-0.21876773,-0.2940075,-0.25781652,-0.23597743,-0.20032927,-0.28219056,-0.31072438,-0.51218337,-0.29156935,-0.34146658,-0.40817404,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/55575_rj63.1659.ech,,,,,,,,,,,,,,,,,,
1038,1038,HD 109159,5150.6807,3.5980158,0.711099565,-0.24087311,-0.18114519,-0.12413775,-0.22779115,-0.13337545,-0.14994833,-0.2085666,-0.07531999,-0.097729996,-0.14376959,-0.10997321,-0.15897644,-0.087095335,-0.1237841,0.08244851,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/109159_rj72.387.ech,,,,,,,,,,,,,,,,,,
831,831,HD 190404,4960.721,4.5936193,0.100000004,-0.23322174,-0.5979885,0.001033589,-0.570809,-0.37375945,-0.3832037,-0.3687024,-0.45001462,-0.3630103,-0.41607374,-0.6357895,-0.8249192,-0.612243,-0.52735025,-0.75836825,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/190404_rj59.1918.ech,,,,,,,,,,,,,,,,,,
695,695,BD+23 514,5504.358,4.5076294,5.314217711,-0.036633864,-0.091989234,0.05636542,-0.094052374,-0.03971383,-0.05110477,0.00674477,0.10068679,0.030282777,-0.007364937,0.06495161,0.001446476,0.06484066,-0.039291725,0.13149965,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HII746_rj25.314.ech,,,,,,,,,,,,,,,,,,
802,802,HD 114783,5084.024,4.486191,0.742785467,0.11024978,0.183844,0.13118894,0.19337988,0.10741941,0.17409068,0.1196118,0.118809395,0.14134783,0.1445755,0.122601196,0.14065708,0.12260465,0.13584712,0.011209458,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/114783_rj55.870.ech,,,,,,,,,,,,,,,,,,
1196,1196,KOI-263,5842.0576,4.083182,1.868528843,-0.08955433,-0.116001375,0.012186362,-0.19277479,-0.10594039,-0.12127896,-0.11227249,-0.07378707,-0.045650266,-0.15819697,-0.124246456,-0.26556253,-0.11847625,-0.15100531,-0.16612016,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/K00263_rj97.294.ech,,,,,,,,,,,,,,,,,,
238,238,HD 198802,5711.351,3.8701346,2.126921415,-0.037544798,0.02001244,0.044044424,-0.03022171,-0.043467335,-0.03523363,-0.046169862,0.02406311,-0.012802674,-0.10274575,-0.013793945,-0.054394014,0.007274223,-0.009267548,0.07801906,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/198802_rj138.774.ech,,,,,,,,,,,,,,,,,,
795,795,HD 134987,5701.723,4.2337074,2.257745504,0.22852986,0.31958368,0.2621612,0.3745667,0.2309701,0.29696348,0.23946553,0.22102077,0.22133724,0.21945734,0.23438644,0.32266292,0.24174125,0.28541687,0.17802817,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/134987_rj55.1412.ech,,,,,,,,,,,,,,,,,,
714,714,HD 96529,5712.9233,4.2627106,1.602873802,0.122029945,0.1738053,0.15745966,0.116885416,0.16510887,0.18194288,0.14809217,0.16317034,0.15607922,0.14023615,0.17457628,0.16515325,0.18674572,0.17223956,0.1955432,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/96529_rj32.1735.ech,,,,,,,,,,,,,,,,,,
325,325,KOI-2687,5770.556,4.4984574,3.238658529,-0.024308205,-0.112768576,-0.008052349,-0.12152918,-0.009643151,-0.03675523,0.003331589,0.05464697,0.023954391,0.003959656,0.020881653,-0.09997232,0.021391392,-0.040966988,0.122364596,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/K02687_rj152.692.ech,,,,,,,,,,,,,,,,,,
176,176,HD 73226,5855.4165,4.284267,1.660099268,0.08620498,0.1970478,0.14506038,0.18043348,0.1298133,0.17650566,0.13291207,0.15560117,0.13444023,0.07590678,0.12179396,0.16729757,0.14669298,0.17976668,0.124539606,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/73226_rj13.2214.ech,,,,,,,,,,,,,,,,,,
494,494,HD 130948,6030.4272,4.5023136,6.044666162,0.04008738,0.006223712,0.091518186,-0.004569981,0.025862483,-0.059562713,0.0493214,0.12069159,0.064479634,0.12639806,0.11311835,-0.008310624,0.092803724,0.018983558,0.14306614,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/130948_rj187.196.ech,,,,,,,,,,,,,,,,,,
931,931,HD 171264,5195.989,3.5929434,2.410072327,-0.14353876,-0.03752753,-0.053554907,-0.11874519,-0.06579507,-0.07670221,-0.14451633,0.026224762,-0.01050793,-0.054721244,0.012255825,-0.032676164,0.025431573,-0.031047627,0.20317034,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/171264_rj62.66.ech,,,,,,,,,,,,,,,,,,
1050,1050,HD 96683,5088.7236,3.400853,1.971619964,0.13378526,0.37525383,0.21239384,0.24106306,0.12174639,0.19889098,0.085802615,0.27395448,0.21665844,0.1464308,0.27746305,0.37060982,0.29169238,0.28660387,0.3840506,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/96683_rj72.700.ech,,,,,,,,,,,,,,,,,,
117,117,KOI-85,6149.0015,4.127218,8.36749649,0.09982504,0.24932909,0.2883511,0.20320407,0.11070787,0.044182688,0.17280537,0.21550108,0.18701093,0.1444795,0.18579097,0.16177204,0.19001645,0.15550807,0.13965476,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/K00085_rj124.134.ech,,,,,,,,,,,,,,,,,,
479,479,HD 63754,6032.903,3.9867103,4.240494728,0.1564106,0.36141416,0.35579923,0.29017404,0.15313652,0.19699857,0.19293188,0.2548645,0.23085146,0.09867237,0.2238614,0.24267173,0.23672844,0.24291392,0.31756756,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/63754_rj187.164.ech,,,,,,,,,,,,,,,,,,
513,513,HD 10307,5870.0347,4.330942,2.215149641,0.048786215,0.046438634,0.085829094,0.058756776,0.051085718,0.08896675,0.04681593,0.053107884,0.039311294,0.029924974,0.037217908,0.06443495,0.051421933,0.055131134,0.039880835,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/10307_rj187.76.ech,,,,,,,,,,,,,,,,,,
1025,1025,HD 160215,4883.195,3.3902113,0.082258172,-0.093145035,0.11713445,0.011269633,-0.03870298,0.012957245,0.08455247,-0.077381216,0.031274244,0.06256127,-0.01342725,0.02784811,0.076195225,0.06752868,0.040841386,-0.008694112,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/160215_rj70.778.ech,,,,,,,,,,,,,,,,,,
491,491,HD 126868,5673.241,3.6840267,15.21836224,-0.019767357,0.18454304,0.31126732,-0.008298459,-0.07369984,-0.102535814,-0.019262707,0.19093147,0.06494427,-0.031308465,0.10702052,0.015978275,0.13844799,0.004021427,0.33555898,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/126868_rj187.187.ech,,,,,,,,,,,,,,,,,,
718,718,HD 103828,5771.0986,4.3879895,1.20731473,-0.01266861,0.004069401,-0.00011158,0.003565716,-0.004223347,0.03566258,-0.000397755,-0.021483421,-0.015789986,0.015629768,-0.033394337,-0.046535086,-0.025604725,-0.02148819,-0.08141558,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/103828_rj32.1739.ech,,,,,,,,,,,,,,,,,,
158,158,KIC-11771760,5770.2354,3.7074165,2.050531149,-0.034392357,0.012037827,0.19136429,-0.023027493,-0.05167253,-0.010901596,-0.0377403,0.073773384,0.039096355,-0.06898117,0.026359558,-0.08898313,0.045811176,0.011144638,0.20816667,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/KIC11771760_rj128.499.ech,,,,,,,,,,,,,,,,,,
394,394,HD 126990,4999.419,3.4125938,0.942784846,-0.05443541,0.12392783,-0.02175813,0.14023447,0.10062197,0.11678274,0.03497695,0.2113711,0.15539631,0.09140467,0.16308714,0.26435077,0.21930479,0.18920112,0.41554537,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/126990_rj166.330.ech,,,,,,,,,,,,,,,,,,
639,639,HD 182189,5641.798,4.1948204,1.937392354,-0.027598381,-0.04575857,0.1498081,-0.022862641,0.024542518,0.12508348,-0.003563537,-0.002156921,0.082145356,0.02086515,-0.09695303,-0.2168009,-0.08330493,-0.048703264,-0.057790488,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/182189_rj21.1551.ech,,,,,,,,,,,,,,,,,,
358,358,HD 143174,5950.4395,4.493474,0.753833512,0.1227213,0.13327846,0.08115323,0.08924371,0.11509134,0.13151136,0.13515899,0.1941632,0.16579708,0.17981176,0.19047979,0.16017427,0.17863952,0.13896841,0.2665486,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/143174_rj32.1748.ech,,,,,,,,,,,,,,,,,,
568,568,HD 175742,4937.2153,4.2691927,14.36695671,0.14423662,-0.083093286,0.27089784,0.14373551,-0.087818034,0.10194488,0.12788963,0.24586165,0.08052814,0.018605426,0.010508716,0.14695346,0.10436487,0.025655672,-0.20306775,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/175742_rj190.779.ech,,,,,,,,,,,,,,,,,,
315,315,BD+46 2726,5386.5483,4.4667397,1.505856687,0.021975433,0.04184082,0.055767722,0.070096605,0.04300783,0.08636126,0.050714184,0.041151375,0.06342998,0.0645607,0.036032733,0.028689705,0.039341103,0.05190824,-0.04555586,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/K01925_rj152.502.ech,,,,,,,,,,,,,,,,,,
922,922,HD 39731,5120.4507,3.0847623,3.332581043,-0.17796016,0.2768677,-0.010683794,0.07271724,-0.06622578,-0.07363604,-0.13509315,0.11807129,0.058459803,-0.059844468,0.09763327,0.046012692,0.14158967,0.06422662,0.53003585,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/39731_rj62.215.ech,,,,,,,,,,,,,,,,,,
869,869,HD 225021,5026.282,3.1204093,3.206888199,0.08378607,0.4546244,0.2264925,0.30874652,0.17123738,0.14906487,0.05093104,0.28350675,0.2400575,0.1401787,0.3036402,0.4018439,0.35454872,0.3175692,0.6796073,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/225021_rj62.118.ech,,,,,,,,,,,,,,,,,,
118,118,Kepler-95,5632.4927,4.1321764,2.379358504,0.19884205,0.26327607,0.2608096,0.24892683,0.18862791,0.2623052,0.19591549,0.21241271,0.22207561,0.19649573,0.19568582,0.22675295,0.20478395,0.2216963,0.13345242,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/K00122_rj124.138.ech,,,,,,,,,,,,,,,,,,
1149,1149,HTR241-007,5979.239,4.1318135,1.316608787,0.04969264,0.109075755,0.13857913,0.066954866,0.09432435,0.068557575,0.116384774,0.1326245,0.12511252,0.11050321,0.11624776,0.058713287,0.12486142,0.101633236,0.3731935,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HTR241-007_rj84.309.ech,,,,,,,,,,,,,,,,,,
665,665,BD+37 4783,6625.415,4.022059,17.21046638,-0.4496952,0.39515144,0.24929535,-0.117031164,-0.06345618,-0.30883813,-0.066385314,0.023353737,0.046723284,-0.19749744,-0.020879306,-0.40858376,-0.002773002,-0.1689009,0.06734377,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/BD+374783_rj211.84.ech,,,,,,,,,,,,,,,,,,
539,539,HD 96612,4861.5005,4.5314507,1.379216075,-0.11999851,-0.34941015,-0.12358595,-0.13844866,-0.11896439,-0.13010095,-0.0754644,-0.07809067,-0.08934936,-0.0927442,-0.12881182,-0.17555557,-0.11777772,-0.1454554,-0.14411202,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/96612_rj189.1673.ech,,,,,,,,,,,,,,,,,,
818,818,WASP-2,5147.562,4.469133,0.085719265,0.07184384,0.03244987,0.10508502,0.12038581,0.08824661,0.15314701,0.12302691,0.09910235,0.106431715,0.12135472,0.10165815,0.082000926,0.10000372,0.10708145,-0.014749825,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/WASP-2_rj57.141.ech,,,,,,,,,,,,,,,,,,
709,709,HD 154325,5815.9673,4.2621374,2.429367542,0.10649331,0.1739221,0.12011583,0.17960027,0.11207085,0.15373112,0.12370868,0.11869438,0.10871043,0.107508875,0.106132105,0.15614806,0.119298056,0.14248823,0.056153413,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/154325_rj32.1338.ech,,,,,,,,,,,,,,,,,,
640,640,HD 6715,5624.558,4.484697,1.067331672,-0.16751806,-0.2391904,-0.048299383,-0.26758125,-0.13409452,-0.09248459,-0.1545231,-0.16235165,-0.13842084,-0.15033273,-0.2142925,-0.32537535,-0.20810832,-0.23525572,-0.27134824,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/6715_rj21.1552.ech,,,,,,,,,,,,,,,,,,
1185,1185,KOI-261,5740.044,4.5023274,1.746804237,-0.00211723,-0.092113465,-0.023428274,-0.07436843,0.00778558,-0.02049559,0.019174214,0.07365465,0.032177854,0.038825843,0.060046673,-0.02560516,0.053272247,-0.004943993,0.12248559,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/K00261_rj96.782.ech,,,,,,,,,,,,,,,,,,
6,6,HD 64324,5746.61,4.510403,2.020198822,-0.06183965,-0.18121819,-0.047691107,-0.14821279,-0.037611153,-0.08714822,-0.022260956,0.019942284,-0.026144577,-0.021944191,0.010540485,-0.10240448,-0.006689549,-0.075623654,0.08082665,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/64324_rj04.876.ech,,,,,,,,,,,,,,,,,,
1134,1134,HD 55696,6012.663,4.147927,6.850661278,0.25017485,0.53125024,0.40622148,0.49540398,0.28479683,0.32231244,0.34702644,0.373937,0.34921715,0.27748996,0.35515755,0.4573773,0.3626063,0.4122319,0.34933037,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/55696_rj82.223.ech,,,,,,,,,,,,,,,,,,
365,365,HD 210373,4876.1978,3.1474998,1.943534136,-0.11263838,0.3000379,-0.057884462,0.16815041,0.07881752,0.12273997,-0.024937235,0.15078919,0.120845556,0.055674627,0.14956278,0.28403336,0.20239022,0.1959256,0.3160455,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/210373_rj156.1777.ech,,,,,,,,,,,,,,,,,,
97,97,HIP 35093,5747.4087,3.9570236,0.599552393,-0.15269502,-0.062041324,-0.029908419,-0.19032896,-0.17180124,-0.21226504,-0.1488655,-0.06781292,-0.092156485,-0.14691463,-0.15463543,-0.28073776,-0.13456154,-0.18774524,-0.10000145,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HIP35093_rj117.76.ech,,,,,,,,,,,,,,,,,,
334,334,HD 98553,5898.138,4.4875646,0.100000001,-0.2790352,-0.25920045,-0.25046605,-0.4072276,-0.35718012,-0.46043825,-0.33707774,-0.3800862,-0.32015225,-0.3665749,-0.41923916,-0.58375883,-0.39586937,-0.42534265,-0.44158274,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/98553_rj152.899.ech,,,,,,,,,,,,,,,,,,
1106,1106,HTR056-003,6081.241,4.41977,2.850843906,-0.069643036,-0.18734443,-0.15292814,-0.047375955,-0.09208235,-0.19181678,-0.08511866,-0.14711031,-0.05114942,0.09380852,-0.07954103,-0.27040488,-0.112655796,-0.1092414,-0.098297015,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HTR056-003_rj77.99.ech,,,,,,,,,,,,,,,,,,
346,346,HD 7661,5432.413,4.5208173,4.212114811,-0.025493301,-0.03064534,0.02344062,-0.055813488,-0.038841374,-0.059866175,0.02642274,0.092548594,0.03292382,0.037433945,0.063036986,0.012163784,0.06643888,-0.017271396,0.10689923,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HIP5938_rj152.955.ech,,,,,,,,,,,,,,,,,,
608,608,2MASS J16494226-1932340,5274.615,4.4901676,0.657998188,-0.072058834,0.004460037,0.0599811,-0.08165895,-0.045309953,-0.059686307,-0.037951592,-0.026994288,0.00619011,-0.028935166,-0.040412508,-0.0831853,-0.025646359,-0.046887964,-0.026401326,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/EPIC205071984_rj202.495.ech,,,,,,,,,,,,,,,,,,
934,934,HD 180902,4961.023,3.3648455,1.782886982,-0.13345906,0.2426444,-0.05114837,0.0320853,0.01331979,0.02879458,-0.09566832,0.050044507,0.03561844,-0.029161409,0.059448123,0.16392517,0.09053916,0.107421584,0.20003727,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/180902_rj62.75.ech,,,,,,,,,,,,,,,,,,
732,732,HD 145958A,5414.797,4.479604,1.598035894,-0.091278635,-0.090090066,-0.044573046,-0.08326581,-0.032386214,-0.050324664,-0.0420959,-0.0404096,-0.038995404,-0.03474189,-0.049730346,-0.07914268,-0.047145266,-0.058936257,-0.011553615,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/145958A_rj38.191.ech,,,,,,,,,,,,,,,,,,
244,244,HD 221356,5987.0083,4.310835,0.970836163,-0.15706275,-0.22087704,-0.05915594,-0.340099,-0.19170253,-0.27859735,-0.20479073,-0.13885272,-0.15270609,-0.1834859,-0.2484296,-0.4948492,-0.22153121,-0.26006103,-0.20261367,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/221356_rj14.525.ech,,,,,,,,,,,,,,,,,,
286,286,HD 18436 B,5759.513,4.4322815,5.044340134,0.18025613,0.43201467,0.18375635,0.3805783,0.21436302,0.32324952,0.23356327,0.2911582,0.23404638,0.21803276,0.2628975,0.3571861,0.2106452,0.29097694,0.17834638,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/18436B_rj15.521.ech,,,,,,,,,,,,,,,,,,
235,235,HD 105811,4934.066,3.226381,1.412081718,-0.05502314,0.2736091,0.09798452,0.08526431,0.036202066,0.055832822,-0.090682514,0.070300214,0.07950103,-0.008694865,0.082654715,0.15991056,0.130126,0.10878365,0.23773155,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/105811_rj138.441.ech,,,,,,,,,,,,,,,,,,
1019,1019,HD 143761,5833.1816,4.2886753,0.059363477,-0.13305935,-0.31176776,0.027972056,-0.22433391,-0.121001355,-0.119654596,-0.13303985,-0.13060372,-0.06514289,-0.13378537,-0.2051352,-0.42271343,-0.21213469,-0.22622025,-0.25541022,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/143761_rj70.465.ech,,,,,,,,,,,,,,,,,,
767,767,HD 40647,5314.6255,4.5275292,2.952862263,-0.12608513,-0.18191472,-0.044031963,-0.20537083,-0.12271121,-0.15894209,-0.08732889,-0.057050318,-0.10168131,-0.12903747,-0.088715,-0.17372596,-0.084897034,-0.1584074,0.021733388,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/40647_rj50.310.ech,,,,,,,,,,,,,,,,,,
351,351,HIP 51260,6317.97,4.1468396,3.710769176,-0.17577516,0.20634642,0.12772045,-0.04641415,-0.08136864,-0.1265874,-0.0102797,0.101709604,0.10250625,0.041939516,0.021377793,-0.19668731,0.015392013,-0.088983536,0.07403253,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/BD+262091_rj153.279.ech,,,,,,,,,,,,,,,,,,
487,487,HD 68978A,5940.1763,4.419925,1.776106834,0.051205978,0.01640575,0.08116038,0.036895834,0.053480573,0.03414385,0.044094395,0.07949381,0.043302856,0.063830584,0.058917552,0.042091522,0.06217292,0.044320457,0.092216544,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/68978_rj187.173.ech,,,,,,,,,,,,,,,,,,
1153,1153,HD 37445,4863.686,2.769163,2.034076691,-0.25983626,0.05693707,-0.10112334,-0.10117906,-0.12627812,-0.116594546,-0.25978103,0.0251894,-0.018937275,-0.12856421,-0.026516423,0.043610707,0.059345827,0.051225066,0.40838298,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/37445_rj85.327.ech,,,,,,,,,,,,,,,,,,
1161,1161,TYC 3793-1994-1,6304.7764,4.1424675,6.641153336,-0.09929548,0.044499353,0.12012322,-0.08894803,-0.06117704,-0.2152144,-0.036422774,0.05357209,0.047383398,-0.06252597,0.005805389,-0.21719846,-0.002995159,-0.10635996,0.03541609,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/XO-4_rj87.82.ech,,,,,,,,,,,,,,,,,,
773,773,HD 96167,5733.5317,3.9944313,2.798858404,0.253179,0.38975137,0.31111282,0.46555945,0.27640036,0.3645599,0.32251266,0.3388114,0.313106,0.23987557,0.32135057,0.45960853,0.3386016,0.40922293,0.3615065,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/96167_rj50.336.ech,,,,,,,,,,,,,,,,,,
1112,1112,HD 12039,5777.8096,4.483416,15.86556435,0.02931118,0.2335782,0.15104604,-0.11173248,-0.09308958,-0.1510768,-0.034765244,0.13135767,0.036499023,0.020708084,0.08571625,-0.013148308,0.056756496,-0.084477425,0.10565853,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/12039_rj78.745.ech,,,,,,,,,,,,,,,,,,
1048,1048,HD 142267,5829.221,4.5332136,0.100000001,-0.27764663,-0.48603496,-0.1292762,-0.434839,-0.3228141,-0.3770213,-0.34037104,-0.3680262,-0.30225542,-0.36189908,-0.42682156,-0.6163027,-0.41003212,-0.4421779,-0.49038604,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/142267_rj72.458.ech,,,,,,,,,,,,,,,,,,
1180,1180,HIP 96561,5204.7183,4.5562854,1.131783843,0.025501281,0.05377069,0.08700794,0.027268948,0.040237628,0.04569657,0.10891029,0.050897606,0.080150664,0.06719879,0.08026506,0.067218214,0.0696595,0.05738072,0.06837717,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HIP96561_rj94.245.ech,,,,,,,,,,,,,,,,,,
